1_run_id,2_thread_id,containerID,contextSwitches,contextSwitchesDelta,cpuCores,cpuIdle,cpuIdleDelta,cpuIowait,cpuIowaitDelta,cpuIrq,cpuIrqDelta,cpuKrn,cpuKrnDelta,cpuModel,cpuNice,cpuNiceDelta,cpuSoftIrq,cpuSoftIrqDelta,cpuType,cpuUsr,cpuUsrDelta,dbConnectionEnd,dbConnectionStart,endTime,frameworkRuntime,frameworkRuntimeDeltas,freeMemory,functionMemory,functionName,functionRegion,iteration,latency,majorPageFaults,majorPageFaultsDelta,newcontainer,pageFaults,pageFaultsDelta,payload,queryEnd,queryStart,roundTripTime,runtime,runtimeOverlap,startTime,tenants[vmID],totalMemory,userRuntime,uuid,value,vmID,vmID[iteration],vmcpusteal,vmcpustealDelta,vmuptime,zTenancy[vmID]
0,11,2025/12/12/[$LATEST]2a40b1fddeec46e58b47216e060901dc,29219,346,2,7152,24,5,0,0,0,104,0,63,0,0,9,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63,133,2,119,23,1765524654115,22,0,428668,512,projectService3,us-east-2,1,20718.03,1085,0,0,94152,80,{"bucketname": "test.bucket.462562.f25.hmb"; "filename": "100 Sales Records.csv"},159,119,20878.03,160,1.01,1765524653955,9,673928,138,74096145-bb3d-43f6-aea1-bbdd6b343110,Query service completed successfully against: jdbc:mysql://project-database-instance-1.cfag2g8mouhn.us-east-2.rds.amazonaws.com:3306/PROJECT,\n10:fr,\n10:fr[1],18,0,1765524616,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63 - 9
0,21,2025/12/12/[$LATEST]2a40b1fddeec46e58b47216e060901dc,28287,262,2,7054,17,5,0,0,0,103,0,63,0,0,9,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63,127,3,92,8,1765524653539,8,1,429120,512,projectService3,us-east-2,1,20180.86,1085,0,0,93238,20,{"bucketname": "test.bucket.462562.f25.hmb"; "filename": "100 Sales Records.csv"},112,92,20294.86,114,0.0,1765524653425,9,673928,105,74096145-bb3d-43f6-aea1-bbdd6b343110,Query service completed successfully against: jdbc:mysql://project-database-instance-1.cfag2g8mouhn.us-east-2.rds.amazonaws.com:3306/PROJECT,\n10:fr,\n10:fr[1],17,0,1765524616,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63 - 9
0,41,2025/12/12/[$LATEST]3536a9fcbb9e44a8acb1a80901460532,36407,303,2,107409,23,6,0,0,0,95,0,63,0,0,10,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63,128,3,106,7,1765524654244,6,1,427628,512,projectService3,us-east-2,1,18151.02,1078,0,0,93525,26,{"bucketname": "test.bucket.462562.f25.hmb"; "filename": "100 Sales Records.csv"},126,106,18295.02,144,1.54,1765524654100,8,673928,137,b2de2898-613b-496b-911e-175b52b91e8a,Query service completed successfully against: jdbc:mysql://project-database-instance-1.cfag2g8mouhn.us-east-2.rds.amazonaws.com:3306/PROJECT,10:per,10:per[1],17,0,1765524115,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63 - 8
0,43,2025/12/12/[$LATEST]9447306cbcd840beaca38f7f55ed773e,33306,200,2,8356,10,5,0,0,0,100,0,63,0,0,5,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63,142,2,51,6,1765524654049,6,0,427824,512,projectService3,us-east-2,1,18511.92,1092,0,0,96931,11,{"bucketname": "test.bucket.462562.f25.hmb"; "filename": "100 Sales Records.csv"},70,51,18582.92,71,1.0,1765524653978,21,673928,65,780a9495-0d41-4548-bb2a-a573ad0fc4c7,Query service completed successfully against: jdbc:mysql://project-database-instance-1.cfag2g8mouhn.us-east-2.rds.amazonaws.com:3306/PROJECT,ct:/\n1,ct:/\n1[1],21,0,1765524610,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63 - 21
0,2,2025/12/12/[$LATEST]a95291ac54d44b1c854d58e07cb42e01,32091,235,2,8311,17,4,0,0,0,105,0,63,0,0,7,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63,139,1,110,47,1765524654338,47,1,426428,512,projectService3,us-east-2,1,21441.14,1080,0,0,95913,16,{"bucketname": "test.bucket.462562.f25.hmb"; "filename": "100 Sales Records.csv"},130,110,21573.14,132,0.29,1765524654206,10,673928,84,e4071c1a-347c-4043-95a8-e6681cd0153d,Query service completed successfully against: jdbc:mysql://project-database-instance-1.cfag2g8mouhn.us-east-2.rds.amazonaws.com:3306/PROJECT,10:fre,10:fre[1],9,0,1765524611,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63 - 10
0,7,2025/12/12/[$LATEST]9447306cbcd840beaca38f7f55ed773e,34172,237,2,8543,14,5,0,0,0,100,0,63,0,0,5,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63,147,1,68,6,1765524655048,6,0,427380,512,projectService3,us-east-2,1,21689.44,1092,0,0,97792,19,{"bucketname": "test.bucket.462562.f25.hmb"; "filename": "100 Sales Records.csv"},89,68,21779.44,90,0.96,1765524654958,21,673928,84,780a9495-0d41-4548-bb2a-a573ad0fc4c7,Query service completed successfully against: jdbc:mysql://project-database-instance-1.cfag2g8mouhn.us-east-2.rds.amazonaws.com:3306/PROJECT,ct:/\n1,ct:/\n1[1],21,0,1765524610,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63 - 21
0,42,2025/12/12/[$LATEST]9447306cbcd840beaca38f7f55ed773e,35161,188,2,8599,8,5,0,0,0,101,0,63,0,0,5,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63,151,2,63,20,1765524655333,20,1,426536,512,projectService3,us-east-2,1,18905.82,1093,0,0,98852,3,{"bucketname": "test.bucket.462562.f25.hmb"; "filename": "100 Sales Records.csv"},69,63,18975.82,70,0.0,1765524655263,21,673928,49,780a9495-0d41-4548-bb2a-a573ad0fc4c7,Query service completed successfully against: jdbc:mysql://project-database-instance-1.cfag2g8mouhn.us-east-2.rds.amazonaws.com:3306/PROJECT,ct:/\n1,ct:/\n1[1],21,0,1765524610,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63 - 21
0,16,2025/12/12/[$LATEST]2a40b1fddeec46e58b47216e060901dc,28760,243,2,7105,20,5,0,0,0,104,0,63,0,0,9,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63,130,2,90,7,1765524653835,7,0,428832,512,projectService3,us-east-2,1,21115.6,1085,0,0,93672,20,{"bucketname": "test.bucket.462562.f25.hmb"; "filename": "100 Sales Records.csv"},127,90,21243.6,128,0.0,1765524653707,9,673928,121,74096145-bb3d-43f6-aea1-bbdd6b343110,Query service completed successfully against: jdbc:mysql://project-database-instance-1.cfag2g8mouhn.us-east-2.rds.amazonaws.com:3306/PROJECT,\n10:fr,\n10:fr[1],17,1,1765524616,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63 - 9
0,47,2025/12/12/[$LATEST]9447306cbcd840beaca38f7f55ed773e,33685,231,2,8375,15,5,0,0,0,100,0,63,0,0,5,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63,144,1,70,26,1765524654190,26,2,427528,512,projectService3,us-east-2,1,18253.77,1092,0,0,97361,15,{"bucketname": "test.bucket.462562.f25.hmb"; "filename": "100 Sales Records.csv"},110,70,18366.77,113,2.03,1765524654077,21,673928,85,780a9495-0d41-4548-bb2a-a573ad0fc4c7,Query service completed successfully against: jdbc:mysql://project-database-instance-1.cfag2g8mouhn.us-east-2.rds.amazonaws.com:3306/PROJECT,ct:/\n1,ct:/\n1[1],21,0,1765524610,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63 - 21
0,12,2025/12/12/[$LATEST]a95291ac54d44b1c854d58e07cb42e01,32551,220,2,8430,17,4,0,0,0,106,0,63,0,0,7,0,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63,140,2,67,6,1765524654953,6,1,426040,512,projectService3,us-east-2,1,21490.21,1080,0,0,96345,12,{"bucketname": "test.bucket.462562.f25.hmb"; "filename": "100 Sales Records.csv"},88,67,21594.21,104,0.5,1765524654849,10,673928,97,e4071c1a-347c-4043-95a8-e6681cd0153d,Query service completed successfully against: jdbc:mysql://project-database-instance-1.cfag2g8mouhn.us-east-2.rds.amazonaws.com:3306/PROJECT,10:fre,10:fre[1],9,0,1765524611,Intel(R) Xeon(R) Processor @ 2.50GHz - Model 63 - 10
